date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2022-01-08,0.3961220600812486,0.37874895,0.017373110081248644,0.773768448900131,post-COVID,0,0,0,0,1,1,0
2022-01-09,0.4125688208253154,0.3648463,0.04772252082531536,2.345414034553724,post-COVID,0,1,1,0,1,3,1
2022-01-10,0.4616535172118879,0.43593284,0.02572067721188792,1.2060475841509228,post-COVID,0,0,0,1,1,2,0
2022-01-11,0.4536791479580927,0.4627386,-0.009059452041907279,-0.5950429566555407,post-COVID,0,0,0,0,0,0,0
2022-01-12,0.4774070451143895,0.4302373,0.04716974511438954,2.316788519769951,post-COVID,0,0,0,0,1,1,0
2022-01-13,0.4872344986102202,0.44089937,0.04633512861022021,2.2735678669687163,post-COVID,0,0,0,0,1,1,0
2022-01-14,0.4766710230917254,0.43903938,0.0376316430917254,1.8228574821677022,post-COVID,0,0,0,0,1,1,0
2022-01-15,0.4400596268975839,0.41109157,0.02896805689758386,1.3742132856534783,post-COVID,0,0,0,1,1,2,0
2022-01-16,0.4213147049390635,0.4160254,0.005289304939063488,0.1480080619929058,post-COVID,0,0,0,0,0,0,0
2022-01-17,0.5187654212101774,0.46038067,0.058384751210177444,2.8975581094058573,post-COVID,0,0,0,0,1,1,0
2022-01-18,0.5396087769937994,0.5117185,0.027890276993799423,1.318400405384621,post-COVID,0,0,0,0,1,1,0
2022-01-19,0.5119580660679923,0.50627697,0.005681096067992275,0.16829698303561652,post-COVID,0,0,0,0,0,0,0
2022-01-20,0.4384934519991447,0.4826601,-0.04416664800085529,-2.4130706613398294,post-COVID,0,1,1,1,0,3,1
2022-01-21,0.4744735140047039,0.4216302,0.05284331400470388,2.610594537176971,post-COVID,0,0,0,0,1,1,0
2022-01-22,0.43396111289288,0.44284973,-0.008888617107120023,-0.5861962619569855,post-COVID,0,0,0,0,0,0,0
2022-01-23,0.4221412497327346,0.41683358,0.00530766973273461,0.14895908365023075,post-COVID,0,0,0,0,0,0,0
2022-01-24,0.5186322428907418,0.45396894,0.06466330289074185,3.222693187522196,post-COVID,1,1,0,0,1,3,1
2022-01-25,0.505536588625187,0.5200233,-0.014486711374812944,-0.8760938226736235,post-COVID,0,0,0,0,0,0,0
2022-01-26,0.5090621124652555,0.48469186,0.024370252465255482,1.1361157785649718,post-COVID,0,0,0,0,1,1,0
2022-01-27,0.5099163994013256,0.48231205,0.027604349401325612,1.3035936322871935,post-COVID,0,0,0,0,1,1,0
2022-01-28,0.4825598407098567,0.5012907,-0.018730859290143287,-1.0958772112948958,post-COVID,0,0,0,0,0,0,0
2022-01-29,0.4467462850117596,0.4430839,0.003662385011759639,0.06375794117437102,post-COVID,0,0,0,0,0,0,0
2022-01-30,0.4317311845199914,0.42802438,0.0037068045199913913,0.06605820738441547,post-COVID,0,0,0,1,0,1,0
2022-01-31,0.5315537470600812,0.4730413,0.058512447060081185,2.9041708446744234,post-COVID,0,0,0,0,1,1,0
2022-02-01,0.5012797199059226,0.53953826,-0.038258540094077476,-2.1071190305303995,post-COVID,0,0,0,0,0,0,0
2022-02-02,0.4810581302116741,0.4918596,-0.010801469788325913,-0.6852534231577384,post-COVID,0,0,0,0,0,0,0
2022-02-03,0.4825473059653624,0.45713598,0.025411325965362386,1.1900278160862876,post-COVID,0,0,0,0,1,1,0
2022-02-04,0.4803527367970922,0.47056687,0.009785866797092146,0.3808627178669297,post-COVID,0,0,0,0,0,0,0
2022-02-05,0.4096975358135556,0.4467585,-0.03706096418644439,-2.04510250887241,post-COVID,0,0,1,0,0,1,0
