user,cluster_id,archetype_type,avg_fs,avg_log_kurtosis,avg_extreme_ratio,post_trend_slope
40a78ddf49f26772b8a2f0c5d0f7bdb4dbe4a2f8aacd116dd6a2794bf228591e,1,B,0.4661,3.0285,0.0212,3e-06
40a9bbf64be750d933e9fbb84cae09a2540428e58cbe7f8c19d16e5318878139,0,A,0.7465,2.2479,0.0232,1.7e-05
40aa3603f1d3f03a39f2242a62671f6a46cc9ea03857cd21b5863c05faf6774c,1,B,0.3992,3.7169,0.0253,-5e-06
40ab392124b1a5677704517e84dee0dd85fb287fb063e4bde2116bb872e61d5f,1,B,0.4744,2.4766,0.0262,-1e-05
40ae933206c300d4818d891f9100631f7408e14395ad7a2b99ac4abc7cf86e4d,1,B,0.6717,2.4045,0.019,-3e-06
40c4d852abae3cdb243089a6a5b8467706e822230bb2cb27f8403285a332d45c,0,A,0.5604,2.9158,0.0291,5.1e-05
40c5df7b3efd77b8b57184a45c4e706b7644ff64e862a62863280b05cde9ad2c,1,B,0.4577,2.4137,0.0196,3.2e-05
40c75ca2e7cc5c5650cfc9d55352c32fb0fa87b3e2f2bb23c414248294307800,1,B,0.5324,2.5412,0.0245,6e-06
40c9239b1f67697c4157dc64616af7537d211fbab7514d226292d9c31d1c61f0,1,B,0.4775,2.4179,0.025,-4e-06
40cabd233c517e2b22d5349b4c557898690261417f97f2525ec391a473abc0e3,1,B,0.4625,2.7635,0.0233,3e-06
40ccad1e3a2269af1ee84fb8b2e8b2f0a3d949c74603f293dcef4c2d8f1223e4,1,B,0.5562,2.4031,0.0222,6e-06
40cf34ce2b929d5245c7406ac7150f796c2977c8fe38fe09798be3e65e9c93ea,1,B,0.4933,3.0671,0.0207,-0.0
40eab54587787155cf62214443231adf175a8666859635bb8477674dc601b2d7,1,B,0.4356,3.3763,0.0249,5e-06
40edf2576c81a9926191a09277e43ee6f71f0aef1a563d8e70dce55fc2ee937f,1,B,0.5071,2.5175,0.0187,9e-06
40f3ebc6a04c4c495dbf72f1c44ef235da0d2c802e5293ab1643010eba88a6dc,1,B,0.3904,2.9606,0.0276,0.0
40f9f65ebe3cd5c19142802a8100cf88986d389473c935f5765920a524459359,2,C,0.2655,4.7851,0.0176,-0.0
40ff1b382868c75d34232e6c00514f81e85ab0b98dd8ef4005d36f1e444bef89,1,B,0.454,3.9899,0.02,-1.1e-05
41002940f0ad99127921e85d16849d68249e14e1cb565c8acfd1ea74dbc582fb,2,C,0.4347,4.4558,0.0162,-1e-06
4100843fcd875f2467285fafb5c3fd2c9fbbbb2ccb63bbd334b0cf951cfc97fa,1,B,0.5057,2.6001,0.0248,4e-06
41030defa0957eba88646bd1584192e931fe70a7b1a819604dbef364c8cc755f,1,B,0.405,3.7112,0.0236,4e-06
410c5a239e81d663e1c512e5f407d218c65de29ffeac03f5390c9abbd0d276e2,1,B,0.4649,2.5428,0.019,1.7e-05
411ddc938aa8625c4c1f50c47b35191a9b66c3fe191aa05a08bfce6e502cad9a,1,B,0.3714,3.1279,0.0212,2e-06
41260adace91235f21f4a3af8fb6e45fffa1eb7942243b1b212737cf87acc908,1,B,0.4181,2.8979,0.0225,3e-06
41409f909afa4063657c3699c6e31b6d87880dfaeb4e98201debe4d9a909c648,2,C,0.2781,5.0544,0.0272,-0.0
41467e75b05b488faf0242e460e4692e22fe758e0cd9a76fe77fb02ff23e8800,0,A,0.8544,1.9937,0.0145,-1e-06
414f1ffcf95f5c30b96fccd5f193bc474b7bd9237f538b4215f7bbca776dce4d,1,B,0.4932,2.3213,0.022,2e-06
4156b9bf65ee704a86cc1f343b64f066dedcd9c97e89d1fe73ce2d29c10aa0de,1,B,0.4823,2.6393,0.0228,4e-06
415c8d1c7ca65301543054bc28b91bb8d8c7d51e18569d59afbf833aecb51a1e,1,B,0.5572,3.1416,0.023,-6e-06
4167f21df286a5f9a74a4a2a5d6d63d3819c1f92fd9439c476913e5eeab4c150,1,B,0.5915,3.0087,0.022,-2e-06
416fb65b715cfb3b535a910545f65fe7a3a8b762fc4692bedd8f0451200e3e83,1,B,0.4783,2.7065,0.0219,1e-06
417c90e16028ee45b84cc50ad930d85f9a971a3b5ea7997535ddf68a6caa7c18,0,A,0.8667,2.1133,0.0151,-3.5e-05
417eefaadac45e886d21f6e4445d4ea8484e99f64547998f01eb6ef632990c30,1,B,0.3751,3.8643,0.0204,-1.2e-05
41835b87b45df005e7fe476523b4a058f4841eb24fbafadbb7e28adf0bd1b552,1,B,0.4292,3.3189,0.0188,1e-06
418a58482c7b4e61c0c90e754794237affbb9b7cbe99b3869f626ff1de66be14,1,B,0.472,2.52,0.0233,-1e-06
418df22b785763afc90899ec641af932b4e573e3752b608458a9d4fb91971f01,1,B,0.4712,2.9992,0.0221,-1.6e-05
4198e509718d0b60d8a28e85853619138df8fc41426fb76a1a6377fa566afcb8,1,B,0.3819,3.4453,0.0262,-1e-06
41a0ab38dda92628706b561c5a9b01f2ecf2bb9e302d8833abe3aeab143f47c6,1,B,0.3329,3.4875,0.0261,6e-06
41a0d3afa2835fda3243199977cd971125291f239181dba33177341f807cb967,1,B,0.3859,3.5192,0.0226,1e-06
41a1a5e0a33f205e1fd0a7e6699128e75ada6171247875417f882bb38478af44,1,B,0.4199,2.5839,0.0179,7e-06
41a7f0f0c1548433e30ceb069f39b87bf80cfd89ef11a7da35e44d8144383947,2,C,0.3987,5.1677,0.0192,-4e-06
41bd379c0fa274ec2f7c74f2001bcc0c4fdb5f3e1a4d4146b74c748936f68b5b,1,B,0.5064,3.0851,0.0308,5e-06
41cf36cb027e108ba5421ae099260ea60888ca513b3fa29c539df604372907c3,1,B,0.4711,3.7127,0.0255,3e-06
41d7ef170848f303e01cb89a3b20e778c70c20df1e421ac425e52e0b53725f59,1,B,0.5595,3.3432,0.0251,1e-06
41d8a73c0cd5e34b0f6736d083e72d2b0131fc549f67ae11da915d8992a8efeb,1,B,0.5942,2.3272,0.012,-1e-06
41deb1115e0c6b078d80acdc4211a4832a8df941980dce68f37173da1966bd06,1,B,0.4614,2.6639,0.0239,6e-06
41e4fc34f03d4ecfaaea22b869233a84fe09b675c6eb5063da7d2e52bc65c73d,1,B,0.3612,3.7891,0.0232,4e-06
41f02df52c454027e271da35dfc87bc21933cd26b0b00e08b972df2e56b7fc27,2,C,0.4573,7.4952,0.0179,-0.0
42040294aa9f73663c5eb3c1ccf29c779c823357dd3db872b4183dec0706e7f2,1,B,0.5074,2.7618,0.0269,1e-06
4207e94caa9f090d36fb83324218d66fb9fe1c355bff29a5e3710897895539f3,1,B,0.5178,3.0145,0.0277,2.5e-05
420dcf40c43bf69ed1ef1815e8ddc50c7fc2bd362794fc016d9a390a6af093b5,0,A,0.9388,3.7504,0.0269,-1.7e-05
420eaa8e1f9939592bcd73231653cd380d89f0a76f7ea48bdfa526adc9404cd1,1,B,0.439,2.6787,0.0237,-1e-06
421a94013d09e6a0b95bafa7263a094c5b9ed3c516017c9844b1bdc6f54a0578,1,B,0.4856,3.2709,0.0229,5e-06
4236e7bda6df7194f3b142d192808ce3a6e61e9d2491a71450879b84ced43908,1,B,0.4547,3.0963,0.0167,-1e-05
423df6adf1961ac3e762cbf4145ae0600f58305b5d836dfeafca51b58e3e2658,1,B,0.5187,2.6623,0.0234,1.3e-05
4241c5d090a8e619fbca881cf40bbe4d8a295de298eac31ac41a303ea5efbc41,1,B,0.4751,2.9231,0.0207,1e-06
42507d3a3382ad6eb112ceac5fd9d3ebf30678053780fdc5a93eba912927ece5,1,B,0.5422,2.9356,0.022,1e-06
4252edd22daa2ba4f4aaf0c927621c758d12e22a39ca2aa2423ffbf354adbff9,1,B,0.3416,3.5836,0.0287,-1.1e-05
4259dafa119f6b93a1e0ac12794ec343a24acb499c7269e8435c58001a6fabfb,1,B,0.5367,2.2532,0.0194,5e-06
425cd2e7b994556f888a4cfa0b0ef8d59918d529cd6a0daddbc2a004c3697478,0,A,0.6543,3.2596,0.0219,6e-06
426348ae37f20e3706ee07e02b90afefee09d54a9e8c4e688e4417a8868d03de,0,A,0.9324,2.6755,0.0251,7.3e-05
4269d25c32a5886946485995a0109ec3fa7beb18d9bc931ef848d32f52ed5524,1,B,0.4351,2.7799,0.0265,4e-06
426d5332717c8ba11ae643d4ed64022efe05deb3ab449509406cc78893951a32,1,B,0.5102,2.8903,0.0225,3e-06
4271854d05f103cba1d5eae37d3cbf1f20e04e673c154b26d3fa4477150115ed,1,B,0.4363,3.0238,0.0225,-2e-06
427a57a6bb773380593750b6f80c12efbfe820f80c4ec2d5264f1f9aa2357362,0,A,0.8094,2.0845,0.021,7e-05
427cacce9ec9e9d4c34478189bcc0299ad7790cb8e906f1eb6d22aa15989e219,2,C,0.3973,4.4959,0.0212,-7e-06
42880f75b59c3843277afaff2cf4a19b866f6ced617c17d47d242be06e7850f4,1,B,0.4186,3.4236,0.0256,2e-06
4290bdc2b4945c5d87bede8753ffb6cff92f5ceea8a3f6414f8820135713ae71,1,B,0.4772,3.0122,0.0266,2e-06
4296cb088a953b3023431f3e02e73254fc21761d8ab6a3efd41b7307234f0d90,1,B,0.4301,2.8696,0.026,1.8e-05
42a82dec56d16616ab5917799fb1176ffb623d015de17ad8e4f175a9bdf4fdce,1,B,0.451,2.8247,0.0258,-3e-06
42b0ae63d3afe662e2c7d7b54576076f8a1cc98f1a48d45fedbb76f033980eec,1,B,0.4277,3.1476,0.0237,-1e-06
42bfa1ff9c78a197c3544124426414b9eaa473e492ab8946cba4e006a3907bd4,1,B,0.3757,3.8038,0.0204,1e-06
42c1930cdc50589a9d904a40e97f3cb2a4cf34531a1adbbf12ed4b5932ed4778,1,B,0.4022,2.8233,0.022,-3e-06
42c2847f3a312c2922e28d8e0331306111094df2b856295ea45b6fdb4e4a7446,1,B,0.3217,3.4733,0.0209,-1.3e-05
42c32451606c19bcd749306e763de39e7b560bccca96a4585dbc8464289a9fff,2,C,0.3971,4.3017,0.0204,0.0
42c4ff067b1259d9cea0f181001eeab01e8c97951b4b567da109b463558ce064,1,B,0.3875,4.1113,0.0224,-2e-06
42c7ffa52b65213a74f98f70cc5716f18ecfc5077295c216d01f9e54250f2ea5,1,B,0.3581,2.674,0.0176,2.7e-05
42dcd6efe0a781f75a0855771a3f0736ca9744354694c4a466a9ff556eb48bdf,1,B,0.481,2.7994,0.0246,4e-06
42f577a8bbc69c21a9f5e6eb42497e2fc094eedcd86408f3a14dcd2bcb3bed27,1,B,0.5076,2.768,0.0245,-5e-06
42fafad62c2be9774d8428748a1bcccbfbf767ddd0ee6f445430a8ecadf1a991,1,B,0.4424,2.4423,0.0225,1.8e-05
43009943788c5732ced2ced4dde1a4b865edd08b12f795566b8f6ea7b720a9b2,1,B,0.6262,2.1797,0.0181,8e-06
430c38f7fb75ebba3b18286423a0c729dc87bc45476c632b572aefafdcf38e8b,1,B,0.3876,3.5534,0.0219,0.0
430f0632120fecf224bef193bd30d43a65e28784e80ac38026c230e97a37359f,1,B,0.4809,2.6673,0.0263,2e-06
431909bb63cec3997dde18efec09f42984c0d3ad11dc1f612bb651a6a5b0d0c3,2,C,0.3652,4.1748,0.0202,-3e-06
431dde9afe475a093c2183ec8cfe537fb01ba784c11140bd72cd56aa3aafbe70,1,B,0.5102,2.3976,0.0228,6e-06
432042e81e1f9ab5556a63b2d8849d5c555a5c8769db3b8c951a8d33f64f1541,1,B,0.5049,2.3915,0.0245,1.8e-05
4320827258dc86f663665a7b9f1917d092d3b773120ccb9a853906b8db80af94,1,B,0.4608,3.3694,0.0253,1e-06
4325373317c63745ff54f26953b63284957989cf4e8d816b32397950a509c2e4,1,B,0.3408,3.6766,0.0233,-0.0
4325fd433432315e2f4dca62149695a4888844ae2df1dcc70fde971284a4ec60,1,B,0.3906,2.2831,0.0174,-1.5e-05
432e327186206a47ff5aba7eaff956b9a306779d449897707ca69890662c7ea7,0,A,0.7155,2.3827,0.0218,4.4e-05
432f5d1380ef0217d4cf23662df621920eb67e87978b58dcdd910b87b7f9eea3,1,B,0.3195,2.9557,0.0243,7e-06
4337de9b6e6d91e79c60e0c9715ff82de5dc34aae659d57ad43f4bc0020553a5,0,A,0.9949,3.58,0.028,3e-06
433e8950b1a6951b2bd8012403450b39db93645b3c4ec245e434e7b853d75e22,1,B,0.6036,2.0872,0.0214,6e-06
434c752dcf3e3327b701b750b0f5bf770a12dbbe6c8385914b236aadf8af338e,1,B,0.3804,3.0556,0.0225,1.4e-05
434ca06137949568e6a53f97b2b0c624a108044d26f2770eda2a9df4bbd69bf6,1,B,0.3993,2.2895,0.0209,9e-06
434f256f412fdbb76c67b388dbebd070365fd060e2e4ba215c91bc5ed404f66b,1,B,0.4895,2.8633,0.0256,9e-06
43504d7829aea3b611d2e855bda2461de2a1e80d53769f950b94be41e002f835,1,B,0.4692,3.0528,0.026,1.2e-05
43528f385e24b3b72c9c73efb11daf27dd6dd68323291e14640f9db0159cb65d,1,B,0.5032,2.7354,0.0259,4e-06
43622b9ea3dae14a03096b905f7a4ed126e22a2470de7a4c3f9f02856bd8740e,1,B,0.4943,2.9944,0.0237,3e-06
436626596771deea9266fc8a3ed0f312d5a29b8434a95674519d30353bb399e4,1,B,0.4942,3.0946,0.0246,-1e-06
437653e605061bf530c335436c3c924668ea5d8cd8c34686501ba3a6ac43c9ab,1,B,0.4653,2.8695,0.0249,2e-06
437a7074e487f6f30c8ccd144fc070375a90f96e88d95b9822d0e83473198bf1,1,B,0.622,3.2133,0.0149,1e-06
437ec40b73f62cc1c127e1fadde54649a0c60e8c26ad3f5c6868a535d4fd8481,1,B,0.5192,3.2651,0.0187,8e-06
4384fd3309e70a6cc791667f3021f12bf36081876dae134dc19c972c395190a2,1,B,0.3591,3.8351,0.0192,-9e-06
438b54d262491aacd942032addf4ea3eb438abe9e1cd51651ce28ee8aab7b2af,2,C,0.3954,3.8569,0.0164,1.1e-05
4390d3af0af1312bd204847d8de9a02bd0264fd365c0277a9296d8d9b17fba79,1,B,0.4367,2.8194,0.0257,3e-06
4391d4b21f81de318a866dc604733d1ed58a221a6f6f243bcb2195c234a1844e,1,B,0.4198,2.5654,0.0265,-1.5e-05
4392d6fe8ba80fa203593061b479e09152262e0e3916a938e03b4b113b50b82b,2,C,0.3391,5.6125,0.0104,3e-06
4394a9b4ae51b85aedd5eff4c41febf81833c6cf5c420c96f9be86532e3c3f21,1,B,0.4211,2.4325,0.0229,4e-06
4397df9ca24e17c3a2de78f46328fad0ce508a594839690d2258d7891b40f0a6,2,C,0.3463,4.3146,0.0214,4e-06
439a219ab614145781eb11685e53d04ad9d53c28b1d353faf2214831464204cf,1,B,0.425,3.3203,0.0246,-1e-06
439b3410d4732d5d62ddf4bbd34a01fd75500fb0031f287198065c503e408dae,1,B,0.5251,2.2466,0.0192,9e-06
43a3a16c9a417a7591bd862cd7bde023b0ed9bf192a891b0228c5496123b7aad,1,B,0.529,2.4933,0.0189,1.3e-05
43b89ea1bfb7b95e8735e7db800e4fe68937bd1ab2a4f8dff2fc04a00548a0c6,1,B,0.4,3.5111,0.0191,-1e-06
43bbc7280a23a2108e3a27510aa1b48c79aeb80c119bde6aefbbdf7515f9b2bb,1,B,0.3396,2.7003,0.0178,-1e-06
43bd94b4160a6a7b0315429499b576cd04d68291be119542590c3ec3e419c9fc,1,B,0.4898,2.4751,0.0214,-1e-06
43c61b5628707ad7e5eff6fa7a51516c5aa8fa82ef7813844cc2e5d00db684ea,1,B,0.4711,2.4669,0.0201,1.1e-05
43c78c53ae4e80759e0b231660b5912bac30662cc48e65f9c151857beacb41b0,1,B,0.4299,3.5508,0.0245,1e-06
43cb731ee597c33e427c6a162f73592355f23da3645edb6447ffbdaef8d789c7,1,B,0.4998,2.983,0.0282,4e-06
43defa28a7d3675cfe94049bbe3ea60f74e00d75419b0608b9ee920394903560,1,B,0.4968,3.1704,0.0213,4e-06
43e2dcc5e95ac18fb4ece3d3decd089542c5f3905b7663ac304d89762c7183ca,1,B,0.4595,2.6951,0.0232,1e-06
43e33e96e4b0318685e92622d55d6417ab2ec05998c5837b7b396fcbeba72710,1,B,0.3796,3.2308,0.0271,4e-06
43e75cba0960ac79035f6f2abb140c05cc0474a70640c811e1f904a261d409bd,1,B,0.4783,2.7383,0.0226,-8e-06
43ecfd9068fb5959ece10dab0fcdf64a311ea6626bd0b16825618b6f24a74398,1,B,0.5052,2.77,0.0229,3e-06
43f5d5740364ec91edb77aa9def41e59ca6a5a4c1ffcc7d655fd789e2fd0870f,1,B,0.4753,3.1534,0.0237,-0.0
440304a24b22cd3d66bb099d973ef469622bd43520a22a320b65bc2b0f577fef,1,B,0.5739,2.9025,0.0232,1e-06
440fee85511ad06617822c9fd2f5e602da336a342b98234fbed3a9dc2dc2b94a,1,B,0.2534,3.5484,0.025,1e-06
4417c388cd83b023737aab7860d03b608ae7e063ae630c41aba5c38c23a239ac,0,A,0.7405,2.6899,0.0277,-3e-06
441bbe83b59fa9fded2709cef8bb4a249f0259c64df19adc07acc163cea086b9,1,B,0.4377,3.0532,0.0268,-3e-06
441ffc4bc771cb10d7909e386941be2c75ae91ce3874a820106f6ee4c48e06f2,1,B,0.487,2.9035,0.0316,6e-06
4421912188a1355686eaeb32ed5b0dcef52d99f15ca4dc8f03d04efa4f1cb8c7,2,C,0.2985,4.1387,0.0197,-1e-06
4426ab278e1daf123264fdc4f39a398b7d239e0e356fd5ae20dabdef14c6f549,1,B,0.5802,3.8877,0.0236,2.7e-05
4426e66437a2fd89ce02b2575b09dba9879e52664e2f208de263702a4b51b373,1,B,0.4324,3.2044,0.0227,-0.0
44273b9404007a67c5c37035d911b095652878dc75f7a865eb4955631d098069,1,B,0.4325,2.9297,0.0211,1.7e-05
442a9f399986ac4a249e945fe1960f6b1c12010be76b8ce5ee1dff58f4d34e60,1,B,0.3947,2.8614,0.0246,2e-06
442e442e3c452d2affd0664fed3a1f6a122861c6b63457f95272fb826c616e57,1,B,0.581,2.8303,0.0256,-4e-06
44357d34692c80e6aa6c66fd32bd5734fcd817ffd5c914b139c70eca0718a229,1,B,0.5446,2.5437,0.0249,-2.6e-05
44385ccd00ee57c4eefdedbc519f9a864a8ee2effac062fd2652fadd0fe3817e,2,C,0.2708,6.275,0.0069,3e-06
443dd77dfa87b60bd048813ba440f86182a583e0ec73b013f194d52f2dc74fc8,1,B,0.4167,3.8316,0.0212,-2e-06
44619263346be80efe657caf00be614bb3f75e078ccd95f9bbdcf417cc2ee5aa,0,A,0.6739,3.399,0.021,7e-06
44658ef32e27813fe0647ffa871ae75d12b41a5d424b757ae47d1afe80d210fc,1,B,0.2836,3.2316,0.0203,-1e-06
446a315ea4787562bb137e9b06bb39b414135840499fc9d6f5b72781dee3984a,0,A,0.6083,1.9511,0.0146,7.8e-05
446dc00e52275be1bbce49535533ccaecff8d6bac70f72f54e9ad79b337bf9ce,1,B,0.5657,2.7173,0.0226,8e-06
447339605dcc3e8208e5694824df0b49a98b01072bf1092be2ab524e77d3dffd,1,B,0.4056,2.4778,0.0219,1e-06
447d9f83f822be793caf787e45b3786643acc919fbca0660c478cf70f213dd18,2,C,0.2994,4.4788,0.0119,0.0
4480d8ceaaf1eedd889d6332480a710e970c43a6d4fce3e2454a9ae8c737591e,1,B,0.6582,2.8276,0.0138,1e-06
44828274bcd81e686a708e3ace97974b8f725313301a3e0f63b5bfb19b01ad5f,1,B,0.5028,3.0975,0.0268,-7e-06
448a05ebf51788818202789b358c1b1198cc4cf8525627ab4c7afd675c2b7121,1,B,0.4208,2.4769,0.0211,-0.0
4491a1fee1ec28cbe91aeeba77b9068b4dd4af5ff20fc460a176671b8fe78eac,1,B,0.5941,2.835,0.0247,2.1e-05
4496e4f54c61b514ef5d1c786d4eab9be19724b9e900e195ccb47b7d61498320,1,B,0.4139,2.8164,0.0209,7e-06
449732990caf89afc100817913778c4b4fcc541dd3725c8e1ee64ae035fcac73,1,B,0.4111,2.7959,0.0226,2e-06
44a0ee5b00b69640ad331c1644fe2c901a4408bd747b86bb23809c7a8d03cbed,1,B,0.5415,2.4764,0.0201,4e-06
44a34cdfd2617d2a087727cd9686a22f4d993157e584b68a131f0c104630ea6a,1,B,0.4478,2.4336,0.0229,2e-06
44a68bba0edb876f75713d3b909b5889a2e00194395eee86004ea3cd68c0b9cc,2,C,0.3053,5.329,0.014,-0.0
44ad8c05d5a7fbe5bcf25c4f36797c62d0c295957e20bbb034e7c8a43b3825a5,1,B,0.5293,2.4768,0.0205,4e-06
44c3d159732fe454082d29313303d8fd6bf77a8265eae0f735d1e1cc5e75e420,1,B,0.4958,2.3476,0.0196,9e-06
44cb61b163b8cb08f42becd6bbbca87f1c95965a61634dd4df576cdd73e10c7a,1,B,0.5325,2.5056,0.0212,-1e-06
44d39ce0a59ebc62337ddbbe87a5cdad5b40e33d871cf9fc1bafeb63bfd6e863,1,B,0.5366,2.765,0.0278,3e-06
44d4128aee97706f3cc9fa96383967e9a23d96b50caf9d93ad0f9dfd8227bdb9,0,A,0.5841,2.1082,0.0191,5.5e-05
44e5adee2b2d39cf3fc65e4014df4a81d14dc89c05012d2f1c12fbb4f4951afa,1,B,0.5851,1.8229,0.0124,3e-05
44ecdb62e123a65bdddd1d07d79d7b4dd8c93dd1c6b5dc2182cce12360f34fe7,1,B,0.4567,2.5285,0.0257,4e-06
44f393c8b8b530ad8e502ed759811ff59c491626c4cce613bb536ab9e599f870,0,A,0.4178,1.9594,0.0175,0.000164
44f4ad91572bcd3c66fde8c5499af927dde053d5ee4473309b7b9c443d6313b7,1,B,0.4394,2.0267,0.0215,-3.2e-05
44f5e5eda7d9cee3580840a348d9d536320002c687b886d81ba751a3531571c3,1,B,0.3426,3.058,0.0254,-2e-06
44f626151b3fe589fd5a528b9d7f0005b371c86ca4ac1198bef6da0217e9290f,1,B,0.5207,2.7559,0.0205,1e-06
44ffd2e948bf926a6f790fb802b58fc43304ca9e4b4dc1c1220e716b73bfa7d4,0,A,0.7382,2.9008,0.0273,9.1e-05
45055451675d0314575923b59873b488baff7c4d6ad21be10dd964cd3305a048,0,A,0.9316,2.7533,0.0284,5.5e-05
450667096ffd176f7b904fbf7642c39d8e71d8d6e0a979989931d9ca49363ffb,0,A,0.6788,2.3779,0.0252,2.6e-05
450d6373d470679bbf84d2c15e8d1085094fe383e5c468c55987542af085fbef,2,C,0.3523,3.8039,0.0139,-1e-06
45208e0a59eb58e590d9d3582742ca1586bfca466eaa22c8358b86bcfef8c7d8,1,B,0.4281,2.8499,0.0247,8e-06
452409276af25da82c77748c045bfce8186f0723354f298366b9b801da9033bb,1,B,0.4706,2.5992,0.0288,-6e-06
452a28fb5a879d50a6e266acd2b5697877d3890dd5ad30a39e1c815b7e9c6e67,0,A,0.5598,1.8776,0.0156,9.5e-05
452b121eb2f576c3177956ca496662868eefb40f37b1b97f328e582ded01c603,1,B,0.6191,2.4078,0.0265,-9e-06
4547293ba490cee004a39cddcaff98f373dfa428291f83112e254d93830ba3f6,1,B,0.505,2.4676,0.025,3e-06
455450ebc8460034e818bb8d326df298936f442afc25d9c7b094ef2104b05c25,1,B,0.439,2.043,0.0168,-3e-06
45578fc8bb28cb73a639ca42ab85e8bcbbc81062f8a8cec0a9b414c2d9f874cb,0,A,0.7955,3.0832,0.026,1.4e-05
456670025396c6a5927142a18345881027f8e93d64eea682480bd462bb0d6b6f,1,B,0.5854,2.5345,0.0226,5e-06
4567c96052b7e08b3fb18db43472a1355f0dd514eae8273f04e7e2e612db00a8,1,B,0.4377,2.6031,0.0225,4e-06
456f0e7aa4638a1374867a6a8447895d7da3421f284b0d3a3ab8cbb3d271082d,1,B,0.5173,2.5233,0.0201,-0.0
459541e749a4e6ca10ae399d3e638443f6d088c657e0f32c1d5cc3c25ed1c305,1,B,0.5278,2.1198,0.0183,6e-06
45992c871265a453785f93039ca92d9c46ebbf5116bd7e2710fa7c6eb0e73421,1,B,0.4981,2.2735,0.0168,1.1e-05
45a31cba01c5b81a7017281b551b90f7d84e5fc1b51d5ce44950d9f9b4e6b14e,1,B,0.418,2.8175,0.0253,-0.0
45aad1260e896e80647add88edc854627debdc50afd15ecb3a0d4ce4537b3333,1,B,0.5727,2.2894,0.0246,1.8e-05
45aebbd99f504039ec0455a45ae8d520409d095e16155c964f9894a309b4d7bf,1,B,0.3862,3.6929,0.0219,-2e-06
45bd316d08e76b59791fa8639a02cc25529428a45138d0d7eb2b549e0a6e0f1f,1,B,0.5082,2.2956,0.0196,1e-06
45bfcb61ff5f52121fefd93ada3fcbbb6abdae9921fa9bd8b156bfd9dd8cff14,1,B,0.4617,2.7917,0.0204,-0.0
45d1c40539d7d335409636f5da0897bc64b8de522981e50af51c8ca4fb974f41,1,B,0.4056,3.7224,0.0226,3e-06
45d43c0a915f602d599ce2dfe4652510296f802a2859d8fd4441e8e02caae7c1,1,B,0.4849,2.7939,0.0205,-1e-06
45e7cff21fb5895df10c531ccbc70f3ae10fbb8a4ef684d0e904c2f4a4167932,1,B,0.5694,2.6559,0.0221,1e-06
45ee6948dbcbfe7ddbf0f490933b0ca73bfe2d4a9d8e26061166d85db9f74691,0,A,0.9314,3.3427,0.0299,2.7e-05
45efaf71f387f197b59048fd2df61d89bd8246045e44ffd2ee29e7e43067fcb3,1,B,0.4371,2.5868,0.0238,2e-06
45effa312bd81b33533cc0bda9b5ca7e275cee0aa9c7701e0f78fa507e2ea082,1,B,0.4376,2.3753,0.0212,5e-06
45f87d0cce5cdfb08bb3c80bfd03ee8ba7d3d048bc619ebe9f6b161fff1fdc47,0,A,0.719,2.5514,0.0243,3e-06
45fcca030a87536466dfafba9a500e46e4a2ad3946812031c4943e68ca26f71d,0,A,0.6432,2.9557,0.0333,7e-06
460b58e4b7acc888a0f0c19078d80d9edf202d6346bcb726e53800014e041ff8,0,A,0.6273,2.5659,0.0299,0.000103
46131942f2e80f12caf505ba312feb3bf72a92d11afc5b8fa9ce130135d8cb9f,1,B,0.5108,2.3391,0.0215,2e-05
46169ba9e3ea331939e77ff8fdf0b0fc18cb900b8c42a26dde89385013dc2d93,2,C,0.2754,3.8744,0.0123,-0.0
461834669164d1bd578966386025324181bf966c7bdd85c21ab3522f5f936f61,1,B,0.3557,3.4845,0.0241,1.3e-05
4621c2e353b17bcb17f3db2ba940333f1422d7f9a425144d1291b42cd6a4314d,1,B,0.4651,2.5428,0.0217,1e-05
4625f7eac240fe141dd3924096047920ec0aba1ef4b3b78fc7cb5f61b8c861b6,1,B,0.492,3.3828,0.0227,0.0
462fe7317bf4263b328b6b46845a66448dbadd300d904e1cb26b0d8eb15f31ca,1,B,0.4553,2.6005,0.0239,-1e-06
4630edec952307800f9c4f789ce717962cb5ff39f52eead6d860f1dccfc288f1,1,B,0.4114,3.2763,0.025,2e-06
463508d054bbd60c534a4b76beb170f91e4b0e034cf78d4634ff403d65463039,0,A,0.7229,2.3938,0.0138,4e-06
4640fd3bdc5ea2a9c18ba615cba14b677cf7914b29e974e32ddaf826da77c91d,1,B,0.3645,2.9494,0.0264,-8e-06
46435bae328f8c3b996a0f61d739f8a6ab1a9fa984c44e6b9a1ebbdf8556c794,2,C,0.3111,4.8408,0.0157,-4e-06
46446d8dbc3b1dc39fab20bffb96344a32a2be076ae3b233d582c29f847d3a5b,1,B,0.4184,3.0188,0.025,-3e-06
46454243a4e6c367477fd429a96d3f1723a21cb2a3ce764dc9fce6b385b7872d,1,B,0.5022,2.1208,0.0196,1.6e-05
46480206bf390bb9bad1b9717239b68dced56a208231eea0f98b3ab6f9eb3f80,1,B,0.4202,3.0107,0.0259,2e-06
464a4f04c99f8cf81c60c5ffc3b7dfd624cfba2f1165726590d493caa261cbde,1,B,0.3899,3.2499,0.025,2e-06
4654df476e263eb5abd367c24aa8fd82a7e46a0bc46ed1d407ef8668a8f8ec57,1,B,0.513,2.2937,0.0206,4e-06
